Image_ID,Class,檬,橇饭烙,弥辆,备埃,备埃
20201003_DWG_JDG_1_train_image356.jpg,1,178,29.97,5334.66,老,
20201003_DWG_JDG_1_train_image357.jpg,1,178.5,29.97,5349.645,老,
20201003_DWG_JDG_1_train_image358.jpg,1,179,29.97,5364.63,老,
20201003_DWG_JDG_1_train_image359.jpg,1,179.5,29.97,5379.615,老,
20201003_DWG_JDG_1_train_image360.jpg,1,180,29.97,5394.6,老,
20201003_DWG_JDG_1_train_image361.jpg,1,180.5,29.97,5409.585,老,
20201003_DWG_JDG_1_train_image362.jpg,1,181,29.97,5424.57,老,
20201003_DWG_JDG_1_train_image363.jpg,1,181.5,29.97,5439.555,老,
20201003_DWG_JDG_1_train_image364.jpg,1,182,29.97,5454.54,老,
20201003_DWG_JDG_1_train_image365.jpg,1,182.5,29.97,5469.525,老,
20201003_DWG_JDG_1_train_image366.jpg,1,183,29.97,5484.51,老,
20201003_DWG_JDG_1_train_image367.jpg,1,183.5,29.97,5499.495,老,
20201003_DWG_JDG_1_train_image368.jpg,1,184,29.97,5514.48,老,
20201003_DWG_JDG_1_train_image369.jpg,1,184.5,29.97,5529.465,老,
20201003_DWG_JDG_1_train_image370.jpg,1,185,29.97,5544.45,老,
20201003_DWG_JDG_1_train_image371.jpg,1,185.5,29.97,5559.435,老,
20201003_DWG_JDG_1_train_image372.jpg,1,186,29.97,5574.42,老,
20201003_DWG_JDG_1_train_image373.jpg,1,186.5,29.97,5589.405,老,
20201003_DWG_JDG_1_train_image374.jpg,1,187,29.97,5604.39,老,
20201003_DWG_JDG_1_train_image375.jpg,1,187.5,29.97,5619.375,老,
20201003_DWG_JDG_1_train_image376.jpg,1,188,29.97,5634.36,老,
20201003_DWG_JDG_1_train_image377.jpg,1,188.5,29.97,5649.345,老,
20201003_DWG_JDG_1_train_image378.jpg,1,189,29.97,5664.33,老,
20201003_DWG_JDG_1_train_image379.jpg,1,189.5,29.97,5679.315,老,
20201003_DWG_JDG_1_train_image380.jpg,1,190,29.97,5694.3,老,
20201003_DWG_JDG_1_train_image381.jpg,1,190.5,29.97,5709.285,老,
20201003_DWG_JDG_1_train_image382.jpg,1,191,29.97,5724.27,老,
20201003_DWG_JDG_1_train_image383.jpg,1,191.5,29.97,5739.255,老,
20201003_DWG_JDG_1_train_image384.jpg,1,192,29.97,5754.24,老,
20201003_DWG_JDG_1_train_image385.jpg,1,192.5,29.97,5769.225,老,
20201003_DWG_JDG_1_train_image386.jpg,1,193,29.97,5784.21,老,
20201003_DWG_JDG_1_train_image387.jpg,1,193.5,29.97,5799.195,老,
20201003_DWG_JDG_1_train_image388.jpg,1,194,29.97,5814.18,老,
20201003_DWG_JDG_1_train_image389.jpg,1,194.5,29.97,5829.165,老,
20201003_DWG_JDG_1_train_image390.jpg,1,195,29.97,5844.15,老,
20201003_DWG_JDG_1_train_image391.jpg,1,195.5,29.97,5859.135,老,
20201003_DWG_JDG_1_train_image392.jpg,1,196,29.97,5874.12,老,
20201003_DWG_JDG_1_train_image393.jpg,1,196.5,29.97,5889.105,老,
20201003_DWG_JDG_1_train_image394.jpg,1,197,29.97,5904.09,老,
20201003_DWG_JDG_1_train_image395.jpg,1,197.5,29.97,5919.075,老,
20201003_DWG_JDG_1_train_image396.jpg,1,198,29.97,5934.06,老,
20201003_DWG_JDG_1_train_image397.jpg,1,198.5,29.97,5949.045,老,
20201003_DWG_JDG_1_train_image398.jpg,1,199,29.97,5964.03,老,
20201003_DWG_JDG_1_train_image399.jpg,1,199.5,29.97,5979.015,老,
20201003_DWG_JDG_1_train_image400.jpg,1,200,29.97,5994,老,
20201003_DWG_JDG_1_train_image401.jpg,0,200.5,29.97,6008.985,,
20201003_DWG_JDG_1_train_image402.jpg,0,201,29.97,6023.97,,
20201003_DWG_JDG_1_train_image403.jpg,0,201.5,29.97,6038.955,,
20201003_DWG_JDG_1_train_image404.jpg,0,202,29.97,6053.94,,
20201003_DWG_JDG_1_train_image405.jpg,0,202.5,29.97,6068.925,,
20201003_DWG_JDG_1_train_image406.jpg,0,203,29.97,6083.91,,
20201003_DWG_JDG_1_train_image407.jpg,0,203.5,29.97,6098.895,,
20201003_DWG_JDG_1_train_image408.jpg,0,204,29.97,6113.88,,
20201003_DWG_JDG_1_train_image409.jpg,0,204.5,29.97,6128.865,,
20201003_DWG_JDG_1_train_image410.jpg,0,205,29.97,6143.85,,
20201003_DWG_JDG_1_train_image411.jpg,0,205.5,29.97,6158.835,,
20201003_DWG_JDG_1_train_image412.jpg,0,206,29.97,6173.82,,
20201003_DWG_JDG_1_train_image413.jpg,0,206.5,29.97,6188.805,,
20201003_DWG_JDG_1_train_image414.jpg,0,207,29.97,6203.79,,
20201003_DWG_JDG_1_train_image415.jpg,0,207.5,29.97,6218.775,,
20201003_DWG_JDG_1_train_image416.jpg,0,208,29.97,6233.76,,
20201003_DWG_JDG_1_train_image417.jpg,0,208.5,29.97,6248.745,,
20201003_DWG_JDG_1_train_image418.jpg,0,209,29.97,6263.73,,
20201003_DWG_JDG_1_train_image419.jpg,0,209.5,29.97,6278.715,,
20201003_DWG_JDG_1_train_image420.jpg,0,210,29.97,6293.7,,
20201003_DWG_JDG_1_train_image421.jpg,0,210.5,29.97,6308.685,,
20201003_DWG_JDG_1_train_image422.jpg,0,211,29.97,6323.67,,
20201003_DWG_JDG_1_train_image423.jpg,0,211.5,29.97,6338.655,,
20201003_DWG_JDG_1_train_image424.jpg,0,212,29.97,6353.64,,
20201003_DWG_JDG_1_train_image425.jpg,0,212.5,29.97,6368.625,,
20201003_DWG_JDG_1_train_image426.jpg,0,213,29.97,6383.61,,
20201003_DWG_JDG_1_train_image427.jpg,0,213.5,29.97,6398.595,,
20201003_DWG_JDG_1_train_image428.jpg,0,214,29.97,6413.58,,
20201003_DWG_JDG_1_train_image429.jpg,0,214.5,29.97,6428.565,,
20201003_DWG_JDG_1_train_image430.jpg,0,215,29.97,6443.55,,
20201003_DWG_JDG_1_train_image431.jpg,0,215.5,29.97,6458.535,,
20201003_DWG_JDG_1_train_image432.jpg,0,216,29.97,6473.52,,
20201003_DWG_JDG_1_train_image433.jpg,0,216.5,29.97,6488.505,,
20201003_DWG_JDG_1_train_image434.jpg,0,217,29.97,6503.49,,
20201003_DWG_JDG_1_train_image435.jpg,1,217.5,29.97,6518.475,老,"6518.475, 7912.08"
20201003_DWG_JDG_1_train_image436.jpg,1,218,29.97,6533.46,老,
20201003_DWG_JDG_1_train_image437.jpg,1,218.5,29.97,6548.445,老,
20201003_DWG_JDG_1_train_image438.jpg,1,219,29.97,6563.43,老,
20201003_DWG_JDG_1_train_image439.jpg,1,219.5,29.97,6578.415,老,
20201003_DWG_JDG_1_train_image440.jpg,1,220,29.97,6593.4,老,
20201003_DWG_JDG_1_train_image441.jpg,1,220.5,29.97,6608.385,老,
20201003_DWG_JDG_1_train_image442.jpg,1,221,29.97,6623.37,老,
20201003_DWG_JDG_1_train_image443.jpg,1,221.5,29.97,6638.355,老,
20201003_DWG_JDG_1_train_image444.jpg,1,222,29.97,6653.34,老,
20201003_DWG_JDG_1_train_image445.jpg,1,222.5,29.97,6668.325,老,
20201003_DWG_JDG_1_train_image446.jpg,1,223,29.97,6683.31,老,
20201003_DWG_JDG_1_train_image447.jpg,1,223.5,29.97,6698.295,老,
20201003_DWG_JDG_1_train_image448.jpg,1,224,29.97,6713.28,老,
20201003_DWG_JDG_1_train_image449.jpg,1,224.5,29.97,6728.265,老,
20201003_DWG_JDG_1_train_image450.jpg,1,225,29.97,6743.25,老,
20201003_DWG_JDG_1_train_image451.jpg,1,225.5,29.97,6758.235,老,
20201003_DWG_JDG_1_train_image452.jpg,1,226,29.97,6773.22,老,
20201003_DWG_JDG_1_train_image453.jpg,1,226.5,29.97,6788.205,老,
20201003_DWG_JDG_1_train_image454.jpg,1,227,29.97,6803.19,老,
20201003_DWG_JDG_1_train_image455.jpg,1,227.5,29.97,6818.175,老,
20201003_DWG_JDG_1_train_image456.jpg,1,228,29.97,6833.16,老,
20201003_DWG_JDG_1_train_image457.jpg,1,228.5,29.97,6848.145,老,
20201003_DWG_JDG_1_train_image458.jpg,1,229,29.97,6863.13,老,
20201003_DWG_JDG_1_train_image459.jpg,1,229.5,29.97,6878.115,老,
20201003_DWG_JDG_1_train_image460.jpg,1,230,29.97,6893.1,老,
20201003_DWG_JDG_1_train_image461.jpg,1,230.5,29.97,6908.085,老,
20201003_DWG_JDG_1_train_image462.jpg,1,231,29.97,6923.07,老,
20201003_DWG_JDG_1_train_image463.jpg,1,231.5,29.97,6938.055,老,
20201003_DWG_JDG_1_train_image464.jpg,1,232,29.97,6953.04,老,
20201003_DWG_JDG_1_train_image465.jpg,1,232.5,29.97,6968.025,老,
20201003_DWG_JDG_1_train_image466.jpg,1,233,29.97,6983.01,老,
20201003_DWG_JDG_1_train_image467.jpg,1,233.5,29.97,6997.995,老,
20201003_DWG_JDG_1_train_image468.jpg,1,234,29.97,7012.98,老,
20201003_DWG_JDG_1_train_image469.jpg,1,234.5,29.97,7027.965,老,
20201003_DWG_JDG_1_train_image470.jpg,1,235,29.97,7042.95,老,
20201003_DWG_JDG_1_train_image471.jpg,1,235.5,29.97,7057.935,老,
20201003_DWG_JDG_1_train_image472.jpg,1,236,29.97,7072.92,老,
20201003_DWG_JDG_1_train_image473.jpg,1,236.5,29.97,7087.905,老,
20201003_DWG_JDG_1_train_image474.jpg,1,237,29.97,7102.89,老,
20201003_DWG_JDG_1_train_image475.jpg,1,237.5,29.97,7117.875,老,
20201003_DWG_JDG_1_train_image476.jpg,1,238,29.97,7132.86,老,
20201003_DWG_JDG_1_train_image477.jpg,1,238.5,29.97,7147.845,老,
20201003_DWG_JDG_1_train_image478.jpg,1,239,29.97,7162.83,老,
20201003_DWG_JDG_1_train_image479.jpg,1,239.5,29.97,7177.815,老,
20201003_DWG_JDG_1_train_image480.jpg,1,240,29.97,7192.8,老,
20201003_DWG_JDG_1_train_image481.jpg,1,240.5,29.97,7207.785,老,
20201003_DWG_JDG_1_train_image482.jpg,1,241,29.97,7222.77,老,
20201003_DWG_JDG_1_train_image483.jpg,1,241.5,29.97,7237.755,老,
20201003_DWG_JDG_1_train_image484.jpg,1,242,29.97,7252.74,老,
20201003_DWG_JDG_1_train_image485.jpg,1,242.5,29.97,7267.725,老,
20201003_DWG_JDG_1_train_image486.jpg,1,243,29.97,7282.71,老,
20201003_DWG_JDG_1_train_image487.jpg,1,243.5,29.97,7297.695,老,
20201003_DWG_JDG_1_train_image488.jpg,1,244,29.97,7312.68,老,
20201003_DWG_JDG_1_train_image489.jpg,1,244.5,29.97,7327.665,老,
20201003_DWG_JDG_1_train_image490.jpg,1,245,29.97,7342.65,老,
20201003_DWG_JDG_1_train_image491.jpg,1,245.5,29.97,7357.635,老,
20201003_DWG_JDG_1_train_image492.jpg,1,246,29.97,7372.62,老,
20201003_DWG_JDG_1_train_image493.jpg,1,246.5,29.97,7387.605,老,
20201003_DWG_JDG_1_train_image494.jpg,1,247,29.97,7402.59,老,
20201003_DWG_JDG_1_train_image495.jpg,1,247.5,29.97,7417.575,老,
20201003_DWG_JDG_1_train_image496.jpg,1,248,29.97,7432.56,老,
20201003_DWG_JDG_1_train_image497.jpg,1,248.5,29.97,7447.545,老,
20201003_DWG_JDG_1_train_image498.jpg,1,249,29.97,7462.53,老,
20201003_DWG_JDG_1_train_image499.jpg,1,249.5,29.97,7477.515,老,
20201003_DWG_JDG_1_train_image500.jpg,1,250,29.97,7492.5,老,
20201003_DWG_JDG_1_train_image501.jpg,1,250.5,29.97,7507.485,老,
20201003_DWG_JDG_1_train_image502.jpg,1,251,29.97,7522.47,老,
20201003_DWG_JDG_1_train_image503.jpg,1,251.5,29.97,7537.455,老,
20201003_DWG_JDG_1_train_image504.jpg,1,252,29.97,7552.44,老,
20201003_DWG_JDG_1_train_image505.jpg,1,252.5,29.97,7567.425,老,
20201003_DWG_JDG_1_train_image506.jpg,1,253,29.97,7582.41,老,
20201003_DWG_JDG_1_train_image507.jpg,1,253.5,29.97,7597.395,老,
20201003_DWG_JDG_1_train_image508.jpg,1,254,29.97,7612.38,老,
20201003_DWG_JDG_1_train_image509.jpg,1,254.5,29.97,7627.365,老,
20201003_DWG_JDG_1_train_image510.jpg,1,255,29.97,7642.35,老,
20201003_DWG_JDG_1_train_image511.jpg,1,255.5,29.97,7657.335,老,
20201003_DWG_JDG_1_train_image512.jpg,1,256,29.97,7672.32,老,
20201003_DWG_JDG_1_train_image513.jpg,1,256.5,29.97,7687.305,老,
20201003_DWG_JDG_1_train_image514.jpg,1,257,29.97,7702.29,老,
20201003_DWG_JDG_1_train_image515.jpg,1,257.5,29.97,7717.275,老,
20201003_DWG_JDG_1_train_image516.jpg,1,258,29.97,7732.26,老,
20201003_DWG_JDG_1_train_image517.jpg,1,258.5,29.97,7747.245,老,
20201003_DWG_JDG_1_train_image518.jpg,1,259,29.97,7762.23,老,
20201003_DWG_JDG_1_train_image519.jpg,1,259.5,29.97,7777.215,老,
20201003_DWG_JDG_1_train_image520.jpg,1,260,29.97,7792.2,老,
20201003_DWG_JDG_1_train_image521.jpg,1,260.5,29.97,7807.185,老,
20201003_DWG_JDG_1_train_image522.jpg,1,261,29.97,7822.17,老,
20201003_DWG_JDG_1_train_image523.jpg,1,261.5,29.97,7837.155,老,
20201003_DWG_JDG_1_train_image524.jpg,1,262,29.97,7852.14,老,
20201003_DWG_JDG_1_train_image525.jpg,1,262.5,29.97,7867.125,老,
20201003_DWG_JDG_1_train_image526.jpg,1,263,29.97,7882.11,老,
20201003_DWG_JDG_1_train_image527.jpg,1,263.5,29.97,7897.095,老,
20201003_DWG_JDG_1_train_image528.jpg,1,264,29.97,7912.08,老,
20201003_DWG_JDG_1_train_image529.jpg,0,264.5,29.97,7927.065,,
20201003_DWG_JDG_1_train_image530.jpg,0,265,29.97,7942.05,,
20201003_DWG_JDG_1_train_image531.jpg,0,265.5,29.97,7957.035,,
20201003_DWG_JDG_1_train_image532.jpg,0,266,29.97,7972.02,,
20201003_DWG_JDG_1_train_image533.jpg,0,266.5,29.97,7987.005,,
20201003_DWG_JDG_1_train_image534.jpg,0,267,29.97,8001.99,,
20201003_DWG_JDG_1_train_image535.jpg,0,267.5,29.97,8016.975,,
20201003_DWG_JDG_1_train_image536.jpg,0,268,29.97,8031.96,,
20201003_DWG_JDG_1_train_image537.jpg,0,268.5,29.97,8046.945,,
20201003_DWG_JDG_1_train_image538.jpg,0,269,29.97,8061.93,,
20201003_DWG_JDG_1_train_image539.jpg,0,269.5,29.97,8076.915,,
20201003_DWG_JDG_1_train_image540.jpg,0,270,29.97,8091.9,,
20201003_DWG_JDG_1_train_image541.jpg,0,270.5,29.97,8106.885,,
20201003_DWG_JDG_1_train_image542.jpg,0,271,29.97,8121.87,,
20201003_DWG_JDG_1_train_image543.jpg,0,271.5,29.97,8136.855,,
20201003_DWG_JDG_1_train_image544.jpg,0,272,29.97,8151.84,,
20201003_DWG_JDG_1_train_image545.jpg,0,272.5,29.97,8166.825,,
20201003_DWG_JDG_1_train_image546.jpg,0,273,29.97,8181.81,,
20201003_DWG_JDG_1_train_image547.jpg,0,273.5,29.97,8196.795,,
20201003_DWG_JDG_1_train_image548.jpg,0,274,29.97,8211.78,,
20201003_DWG_JDG_1_train_image549.jpg,0,274.5,29.97,8226.765,,
20201003_DWG_JDG_1_train_image550.jpg,0,275,29.97,8241.75,,
20201003_DWG_JDG_1_train_image551.jpg,0,275.5,29.97,8256.735,,
20201003_DWG_JDG_1_train_image552.jpg,0,276,29.97,8271.72,,
20201003_DWG_JDG_1_train_image553.jpg,0,276.5,29.97,8286.705,,
20201003_DWG_JDG_1_train_image554.jpg,0,277,29.97,8301.69,,
20201003_DWG_JDG_1_train_image555.jpg,0,277.5,29.97,8316.675,,
20201003_DWG_JDG_1_train_image556.jpg,0,278,29.97,8331.66,,
20201003_DWG_JDG_1_train_image557.jpg,0,278.5,29.97,8346.645,,
20201003_DWG_JDG_1_train_image558.jpg,0,279,29.97,8361.63,,
20201003_DWG_JDG_1_train_image559.jpg,0,279.5,29.97,8376.615,,
20201003_DWG_JDG_1_train_image560.jpg,0,280,29.97,8391.6,,
20201003_DWG_JDG_1_train_image561.jpg,0,280.5,29.97,8406.585,,
20201003_DWG_JDG_1_train_image562.jpg,0,281,29.97,8421.57,,
20201003_DWG_JDG_1_train_image563.jpg,0,281.5,29.97,8436.555,,
20201003_DWG_JDG_1_train_image564.jpg,0,282,29.97,8451.54,,
20201003_DWG_JDG_1_train_image565.jpg,0,282.5,29.97,8466.525,,
20201003_DWG_JDG_1_train_image566.jpg,0,283,29.97,8481.51,,
20201003_DWG_JDG_1_train_image567.jpg,0,283.5,29.97,8496.495,,
20201003_DWG_JDG_1_train_image568.jpg,0,284,29.97,8511.48,,
20201003_DWG_JDG_1_train_image569.jpg,0,284.5,29.97,8526.465,,
20201003_DWG_JDG_1_train_image570.jpg,0,285,29.97,8541.45,,
20201003_DWG_JDG_1_train_image571.jpg,0,285.5,29.97,8556.435,,
20201003_DWG_JDG_1_train_image572.jpg,0,286,29.97,8571.42,,
20201003_DWG_JDG_1_train_image573.jpg,0,286.5,29.97,8586.405,,
20201003_DWG_JDG_1_train_image574.jpg,0,287,29.97,8601.39,,
20201003_DWG_JDG_1_train_image575.jpg,0,287.5,29.97,8616.375,,
20201003_DWG_JDG_1_train_image576.jpg,0,288,29.97,8631.36,,
20201003_DWG_JDG_1_train_image577.jpg,0,288.5,29.97,8646.345,,
20201003_DWG_JDG_1_train_image578.jpg,0,289,29.97,8661.33,,
20201003_DWG_JDG_1_train_image579.jpg,0,289.5,29.97,8676.315,,
20201003_DWG_JDG_1_train_image580.jpg,0,290,29.97,8691.3,,
20201003_DWG_JDG_1_train_image581.jpg,0,290.5,29.97,8706.285,,
20201003_DWG_JDG_1_train_image582.jpg,0,291,29.97,8721.27,,
20201003_DWG_JDG_1_train_image583.jpg,0,291.5,29.97,8736.255,,
20201003_DWG_JDG_1_train_image584.jpg,0,292,29.97,8751.24,,
20201003_DWG_JDG_1_train_image585.jpg,0,292.5,29.97,8766.225,,
20201003_DWG_JDG_1_train_image586.jpg,0,293,29.97,8781.21,,
20201003_DWG_JDG_1_train_image587.jpg,0,293.5,29.97,8796.195,,
20201003_DWG_JDG_1_train_image588.jpg,0,294,29.97,8811.18,,
20201003_DWG_JDG_1_train_image589.jpg,0,294.5,29.97,8826.165,,
20201003_DWG_JDG_1_train_image590.jpg,0,295,29.97,8841.15,,
20201003_DWG_JDG_1_train_image591.jpg,0,295.5,29.97,8856.135,,
20201003_DWG_JDG_1_train_image592.jpg,0,296,29.97,8871.12,,
20201003_DWG_JDG_1_train_image593.jpg,0,296.5,29.97,8886.105,,
20201003_DWG_JDG_1_train_image594.jpg,0,297,29.97,8901.09,,
20201003_DWG_JDG_1_train_image595.jpg,0,297.5,29.97,8916.075,,
20201003_DWG_JDG_1_train_image596.jpg,0,298,29.97,8931.06,,
20201003_DWG_JDG_1_train_image597.jpg,0,298.5,29.97,8946.045,,
20201003_DWG_JDG_1_train_image598.jpg,0,299,29.97,8961.03,,
20201003_DWG_JDG_1_train_image599.jpg,0,299.5,29.97,8976.015,,
20201003_DWG_JDG_1_train_image600.jpg,0,300,29.97,8991,,
20201003_DWG_JDG_1_train_image601.jpg,0,300.5,29.97,9005.985,,
20201003_DWG_JDG_1_train_image602.jpg,0,301,29.97,9020.97,,
20201003_DWG_JDG_1_train_image603.jpg,0,301.5,29.97,9035.955,,
20201003_DWG_JDG_1_train_image604.jpg,0,302,29.97,9050.94,,
20201003_DWG_JDG_1_train_image605.jpg,0,302.5,29.97,9065.925,,
20201003_DWG_JDG_1_train_image606.jpg,0,303,29.97,9080.91,,
20201003_DWG_JDG_1_train_image607.jpg,0,303.5,29.97,9095.895,,
20201003_DWG_JDG_1_train_image608.jpg,0,304,29.97,9110.88,,
20201003_DWG_JDG_1_train_image609.jpg,0,304.5,29.97,9125.865,,
20201003_DWG_JDG_1_train_image610.jpg,0,305,29.97,9140.85,,
20201003_DWG_JDG_1_train_image611.jpg,0,305.5,29.97,9155.835,,
20201003_DWG_JDG_1_train_image612.jpg,1,306,29.97,9170.82,老,"9170.82,10039.95"
20201003_DWG_JDG_1_train_image613.jpg,1,306.5,29.97,9185.805,老,
20201003_DWG_JDG_1_train_image614.jpg,1,307,29.97,9200.79,老,
20201003_DWG_JDG_1_train_image615.jpg,1,307.5,29.97,9215.775,老,
20201003_DWG_JDG_1_train_image616.jpg,1,308,29.97,9230.76,老,
20201003_DWG_JDG_1_train_image617.jpg,1,308.5,29.97,9245.745,老,
20201003_DWG_JDG_1_train_image618.jpg,1,309,29.97,9260.73,老,
20201003_DWG_JDG_1_train_image619.jpg,1,309.5,29.97,9275.715,老,
20201003_DWG_JDG_1_train_image620.jpg,1,310,29.97,9290.7,老,
20201003_DWG_JDG_1_train_image621.jpg,1,310.5,29.97,9305.685,老,
20201003_DWG_JDG_1_train_image622.jpg,1,311,29.97,9320.67,老,
20201003_DWG_JDG_1_train_image623.jpg,1,311.5,29.97,9335.655,老,
20201003_DWG_JDG_1_train_image624.jpg,1,312,29.97,9350.64,老,
20201003_DWG_JDG_1_train_image625.jpg,1,312.5,29.97,9365.625,老,
20201003_DWG_JDG_1_train_image626.jpg,1,313,29.97,9380.61,老,
20201003_DWG_JDG_1_train_image627.jpg,1,313.5,29.97,9395.595,老,
20201003_DWG_JDG_1_train_image628.jpg,1,314,29.97,9410.58,老,
20201003_DWG_JDG_1_train_image629.jpg,1,314.5,29.97,9425.565,老,
20201003_DWG_JDG_1_train_image630.jpg,1,315,29.97,9440.55,老,
20201003_DWG_JDG_1_train_image631.jpg,1,315.5,29.97,9455.535,老,
20201003_DWG_JDG_1_train_image632.jpg,1,316,29.97,9470.52,老,
20201003_DWG_JDG_1_train_image633.jpg,1,316.5,29.97,9485.505,老,
20201003_DWG_JDG_1_train_image634.jpg,1,317,29.97,9500.49,老,
20201003_DWG_JDG_1_train_image635.jpg,1,317.5,29.97,9515.475,老,
20201003_DWG_JDG_1_train_image636.jpg,1,318,29.97,9530.46,老,
20201003_DWG_JDG_1_train_image637.jpg,1,318.5,29.97,9545.445,老,
20201003_DWG_JDG_1_train_image638.jpg,1,319,29.97,9560.43,老,
20201003_DWG_JDG_1_train_image639.jpg,1,319.5,29.97,9575.415,老,
20201003_DWG_JDG_1_train_image640.jpg,1,320,29.97,9590.4,老,
20201003_DWG_JDG_1_train_image641.jpg,1,320.5,29.97,9605.385,老,
20201003_DWG_JDG_1_train_image642.jpg,1,321,29.97,9620.37,老,
20201003_DWG_JDG_1_train_image643.jpg,1,321.5,29.97,9635.355,老,
20201003_DWG_JDG_1_train_image644.jpg,1,322,29.97,9650.34,老,
20201003_DWG_JDG_1_train_image645.jpg,1,322.5,29.97,9665.325,老,
20201003_DWG_JDG_1_train_image646.jpg,1,323,29.97,9680.31,老,
20201003_DWG_JDG_1_train_image647.jpg,1,323.5,29.97,9695.295,老,
20201003_DWG_JDG_1_train_image648.jpg,1,324,29.97,9710.28,老,
20201003_DWG_JDG_1_train_image649.jpg,1,324.5,29.97,9725.265,老,
20201003_DWG_JDG_1_train_image650.jpg,1,325,29.97,9740.25,老,
20201003_DWG_JDG_1_train_image651.jpg,1,325.5,29.97,9755.235,老,
20201003_DWG_JDG_1_train_image652.jpg,1,326,29.97,9770.22,老,
20201003_DWG_JDG_1_train_image653.jpg,1,326.5,29.97,9785.205,老,
20201003_DWG_JDG_1_train_image654.jpg,1,327,29.97,9800.19,老,
20201003_DWG_JDG_1_train_image655.jpg,1,327.5,29.97,9815.175,老,
20201003_DWG_JDG_1_train_image656.jpg,1,328,29.97,9830.16,老,
20201003_DWG_JDG_1_train_image657.jpg,1,328.5,29.97,9845.145,老,
20201003_DWG_JDG_1_train_image658.jpg,1,329,29.97,9860.13,老,
20201003_DWG_JDG_1_train_image659.jpg,1,329.5,29.97,9875.115,老,
20201003_DWG_JDG_1_train_image660.jpg,1,330,29.97,9890.1,老,
20201003_DWG_JDG_1_train_image661.jpg,1,330.5,29.97,9905.085,老,
20201003_DWG_JDG_1_train_image662.jpg,1,331,29.97,9920.07,老,
20201003_DWG_JDG_1_train_image663.jpg,1,331.5,29.97,9935.055,老,
20201003_DWG_JDG_1_train_image664.jpg,1,332,29.97,9950.04,老,
20201003_DWG_JDG_1_train_image665.jpg,1,332.5,29.97,9965.025,老,
20201003_DWG_JDG_1_train_image666.jpg,1,333,29.97,9980.01,老,
20201003_DWG_JDG_1_train_image667.jpg,1,333.5,29.97,9994.995,老,
20201003_DWG_JDG_1_train_image668.jpg,1,334,29.97,10009.98,老,
20201003_DWG_JDG_1_train_image669.jpg,1,334.5,29.97,10024.965,老,
20201003_DWG_JDG_1_train_image670.jpg,1,335,29.97,10039.95,老,
20201003_DWG_JDG_1_train_image671.jpg,0,335.5,29.97,10054.935,,
20201003_DWG_JDG_1_train_image672.jpg,0,336,29.97,10069.92,,
20201003_DWG_JDG_1_train_image673.jpg,0,336.5,29.97,10084.905,,
20201003_DWG_JDG_1_train_image674.jpg,0,337,29.97,10099.89,,
20201003_DWG_JDG_1_train_image675.jpg,0,337.5,29.97,10114.875,,
20201003_DWG_JDG_1_train_image676.jpg,0,338,29.97,10129.86,,
20201003_DWG_JDG_1_train_image677.jpg,0,338.5,29.97,10144.845,,
20201003_DWG_JDG_1_train_image678.jpg,0,339,29.97,10159.83,,
20201003_DWG_JDG_1_train_image679.jpg,0,339.5,29.97,10174.815,,
20201003_DWG_JDG_1_train_image680.jpg,0,340,29.97,10189.8,,
20201003_DWG_JDG_1_train_image681.jpg,0,340.5,29.97,10204.785,,
20201003_DWG_JDG_1_train_image682.jpg,0,341,29.97,10219.77,,
20201003_DWG_JDG_1_train_image683.jpg,0,341.5,29.97,10234.755,,
20201003_DWG_JDG_1_train_image684.jpg,0,342,29.97,10249.74,,
20201003_DWG_JDG_1_train_image685.jpg,0,342.5,29.97,10264.725,,
20201003_DWG_JDG_1_train_image686.jpg,0,343,29.97,10279.71,,
20201003_DWG_JDG_1_train_image687.jpg,0,343.5,29.97,10294.695,,
20201003_DWG_JDG_1_train_image688.jpg,0,344,29.97,10309.68,,
20201003_DWG_JDG_1_train_image689.jpg,0,344.5,29.97,10324.665,,
20201003_DWG_JDG_1_train_image690.jpg,0,345,29.97,10339.65,,
20201003_DWG_JDG_1_train_image691.jpg,0,345.5,29.97,10354.635,,
20201003_DWG_JDG_1_train_image692.jpg,0,346,29.97,10369.62,,
20201003_DWG_JDG_1_train_image693.jpg,0,346.5,29.97,10384.605,,
20201003_DWG_JDG_1_train_image694.jpg,0,347,29.97,10399.59,,
20201003_DWG_JDG_1_train_image695.jpg,0,347.5,29.97,10414.575,,
20201003_DWG_JDG_1_train_image696.jpg,0,348,29.97,10429.56,,
20201003_DWG_JDG_1_train_image697.jpg,0,348.5,29.97,10444.545,,
20201003_DWG_JDG_1_train_image698.jpg,0,349,29.97,10459.53,,
20201003_DWG_JDG_1_train_image699.jpg,0,349.5,29.97,10474.515,,
20201003_DWG_JDG_1_train_image700.jpg,0,350,29.97,10489.5,,
20201003_DWG_JDG_1_train_image701.jpg,0,350.5,29.97,10504.485,,
20201003_DWG_JDG_1_train_image702.jpg,0,351,29.97,10519.47,,
20201003_DWG_JDG_1_train_image703.jpg,0,351.5,29.97,10534.455,,
20201003_DWG_JDG_1_train_image704.jpg,0,352,29.97,10549.44,,
20201003_DWG_JDG_1_train_image705.jpg,0,352.5,29.97,10564.425,,
20201003_DWG_JDG_1_train_image706.jpg,0,353,29.97,10579.41,,
20201003_DWG_JDG_1_train_image707.jpg,0,353.5,29.97,10594.395,,
